periodid,periodname,periodcode,organisationunitid,organisationunitname,organisationunitcode,NUT_PLW Screened for Acute Malnutrition By MUAC Status MUAC < 23 cm,NUT_PLW Screened for Acute Malnutrition By MUAC Status MUAC >= 23 cm,NUT_PLW screened for acute malnutrition By status Pregnant,NUT_PLW screened for acute malnutrition By status lactating,NUT_Pregnant Women De-Wormed default,Nutrition - Nutritional Services Provided default,NUT_SAM at Beginning of the Month default,NUT_Newborns < 2500 gm default,NUT_MAM at Beginning of the Month default,NUT_Live Births Weighed default,NUT_Children With SAM Admitted To OTP default,NUT_Children With MAM Admitted to OTP default,NUT_Children Exit SAM Treatment (OTP) Cured,NUT_Children Exit SAM Treatment (OTP) Died,NUT_Children Exit SAM Treatment (OTP) Transferred out,NUT_Children Exit SAM Treatment (OTP) Defaulted,NUT_Children Exit SAM Treatment (OTP) Non-respondent,NUT_Children Exit MAM Treatment Cured,NUT_Children Exit MAM Treatment Died,NUT_Children Exit MAM Treatment Transferred out,NUT_Children Exit MAM Treatment Defaulted,NUT_Children Exit MAM Treatment Non-respondent,NUT_Children 6-59 Months Received Vitamin A by Dose First dose,NUT_Children 6-59 Months Received Vitamin A by Dose Second dose,EthioYear,month_name,year_gc,region,EthioMonth,GPP_mean_ec,Season,NUT_Children_Weighted_GMP,NUT_Pregnant_Women_IFA_90plus,NUT_SC_Children_TransferredOut,NUT_SC_Children_NonRespondent,NUT_SC_Children_Exit,NUT_SC_Children_Died,NUT_SC_Children_Cured,NUT_SC_Children_Defaulted,NUT_Children_VitaminA,NUT_Children_Dewormed,NUT_Adolescent_Underweight,NUT_SAM_Beginning_SC,NUT_SC_Children_Stabilized,NUT_Children_With_SAM_SC,NUT_Modere_Malnutrition,NUT_Severe_Malnutrition,NUT_TOT_<5_Screened_for_malnutrition,prevalance_acute_malnutration,Acute malnutration rate,IPC_AMN_class,SAM_Rate,IPC_AMN_class_SAM
201001,Meskerem 2010,201001,Gmw0DJLXGtx,Tigray Region,1056251,,,,,,,,,,,,,,,,,,,,,,,,,2010,Meskerem,2017,Tigray,1,0.0315148,Kiremt,,,,,,,,,,,,,,,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%)
201002,Tikemet 2010,201002,b3aCK1PTn5S,Federal Ministry Of Health,1000750,416.0,2620.0,,,0.0,1.0,,0.0,,42.0,,,,,,,,,,,,,1396.0,136.0,2010,Tikemet,2017,Addis Ababa,2,0.0305403,Bega,100.0,59.0,,,,,,,1532.0,1034.0,,,,,2657.9225,19.455,1895.0,2677.3775,141.28641160949869,Extremely Critical (>=30%),0.010266490765171502,Minimal (0-0.5%)
201002,Tikemet 2010,201002,yY9BLUUegel,Addis Ababa City Administration,1056254,2.0,57.0,,,,,,,,,,,,,,,,,,,,,59.0,123.0,2010,Tikemet,2017,Addis Ababa,2,0.0305403,Bega,,59.0,,,,,,,182.0,65.0,,,,,182.255,19.5825,1895.0,201.8375,10.651055408970976,Serious (10-15%),0.01033377308707124,Minimal (0-0.5%)
201002,Tikemet 2010,201002,UFtGyqJMEZh,Afar Region,1056255,,,,,,,,,,,,,,,,,,,,,,,,,2010,Tikemet,2017,Afar,2,0.007136625,Bega,,,,,,,,,,,,,,,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%)
201002,Tikemet 2010,201002,yb9NKGA8uqt,Amhara Region,1069284,16.0,618.0,,,,,,,,,,,,,,,,,,,,,,,2010,Tikemet,2017,Amhara,2,0.034640225000000004,Bega,,,,,,,,,,,,,,,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%)
201002,Tikemet 2010,201002,Fccw8uMlJHN,Benishangul Gumuz Regional Health Bureau,6,,,,,,,,,,,,,,,,,,,,,,,,,2010,Tikemet,2017,Benishangul Gumuz,2,0.05034565,Bega,,,,,,,,,,,,,,,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%)
201002,Tikemet 2010,201002,tDoLtk2ylu4,Central Ethiopian region,1084709,19.0,56.0,,,,,,,,,,,,,,,,,,,,,,,2010,Tikemet,2017,Central Ethiopia,2,0.04574635,Bega,,,,,,,,,,,,,,,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%)
201002,Tikemet 2010,201002,G9hDiPNoB7d,Dire Dawa City Administration,1056248,,,,,,,,,,,,,,,,,,,,,,,,,2010,Tikemet,2017,Dire Dawa,2,0.01466825,Bega,,,,,,,,,,,,,,,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%)
201002,Tikemet 2010,201002,moBiwh9h5Ce,Gambella Region,1056252,0.0,0.0,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,2010,Tikemet,2017,Gambella,2,0.04899415,Bega,0.0,0.0,,,,,,,0.0,0.0,,,,,2655.9225,19.455,15111.335,2675.3775,17.704441731984634,Critical (15-30%),0.0012874441602942427,Minimal (0-0.5%)
201002,Tikemet 2010,201002,b9nYedsL8te,Harari Region,1056249,,,,,,,,,,,,,,,,,,,,,,,,,2010,Tikemet,2017,Harari,2,0.02929275,Bega,,,,,,,,,,,,,,,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%)
201002,Tikemet 2010,201002,XU2wpLlX4Vk,Oromia Region,1056258,379.0,1889.0,,,0.0,1.0,,0.0,,42.0,,,,,,,,,,,,,1337.0,13.0,2010,Tikemet,2017,Oromia,2,0.0415233,Bega,100.0,0.0,,,,,,,1350.0,969.0,,,,,2657.9225,19.455,1895.0,2677.3775,141.28641160949869,Extremely Critical (>=30%),0.010266490765171502,Minimal (0-0.5%)
201002,Tikemet 2010,201002,xNUoZIrGKxQ,Sidama Region,1063606,,,,,,,,,,,,,,,,,,,,,,,,,2010,Tikemet,2017,Sidama,2,0.048973675,Bega,,,,,,,,,,,,,,,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%)
201002,Tikemet 2010,201002,PCKGSJoNHXi,Somali Region,1056250,,,,,,,,,,,,,,,,,,,,,,,,,2010,Tikemet,2017,Somali,2,0.043133175,Bega,,,,,,,,,,,,,,,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%)
201002,Tikemet 2010,201002,a2QIIR2UXcd,South Ethiopia Region,1084722,,,,,,,,,,,,,,,,,,,,,,,,,2010,Tikemet,2017,South Ethiopia,2,0.042449575,Bega,,,,,,,,,,,,,,,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%)
201002,Tikemet 2010,201002,HIlnt7Qj8do,South West Ethiopia Region,1065977,,,,,,,,,,,,,,,,,,,,,,,,,2010,Tikemet,2017,South West Ethiopia,2,0.06059315,Bega,,,,,,,,,,,,,,,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%)
201002,Tikemet 2010,201002,Gmw0DJLXGtx,Tigray Region,1056251,,,,,,,,,,,,,,,,,,,,,,,,,2010,Tikemet,2017,Tigray,2,0.01888695,Bega,,,,,,,,,,,,,,,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%)
201003,Hidar 2010,201003,b3aCK1PTn5S,Federal Ministry Of Health,1000750,416.0,2620.0,,,0.0,1.0,,0.0,,0.0,,,,,,,,,,,,,637.0,112.0,2010,Hidar,2017,Addis Ababa,3,0.019874666666666665,Bega,30.0,57.0,,,,,,,749.0,401.0,,,,,121.0,6.925,1895.0,127.925,6.750659630606861,Alert (3-10%),0.003654353562005277,Minimal (0-0.5%)
201003,Hidar 2010,201003,yY9BLUUegel,Addis Ababa City Administration,1056254,2.0,57.0,,,,,,,,,,,,,,,,,,,,,,,2010,Hidar,2017,Addis Ababa,3,0.019874666666666665,Bega,,,,,,,,,,,,,,,117.3225,6.7525,1895.0,124.075,6.547493403693931,Alert (3-10%),0.0035633245382585754,Minimal (0-0.5%)
201003,Hidar 2010,201003,UFtGyqJMEZh,Afar Region,1056255,,,,,,,,,,,,,,,,,,,,,,,,,2010,Hidar,2017,Afar,3,0.006802766666666667,Bega,,,,,,,,,,,,,,,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%)
