File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD17A2HGF_061_Gpp_500m_doy2015361000000_aid0001,Gpp_500m,aid0001,2015-12-27,221463.0,0.0012,0.0585,"(0.0012,0.0585)",0.0240677,0.0096174,9.25e-05,0.0303,0.0496,0.0244,0.0012,0.0174
MOD17A2HGF_061_Gpp_500m_doy2016001000000_aid0001,Gpp_500m,aid0001,2016-01-01,221463.0,0.0016,0.0969,"(0.0016,0.0969)",0.0337828,0.0159609,0.0002548,0.0434,0.0747,0.0338,0.0016,0.0225
MOD17A2HGF_061_Gpp_500m_doy2016009000000_aid0001,Gpp_500m,aid0001,2016-01-09,221463.0,0.0014,0.0897,"(0.0014,0.0897)",0.0302421,0.0151623,0.0002299,0.0398,0.0707,0.0297,0.0014,0.0192
MOD17A2HGF_061_Gpp_500m_doy2016017000000_aid0001,Gpp_500m,aid0001,2016-01-17,221463.0,0.0013,0.081,"(0.0013,0.081)",0.0240817,0.0127738,0.0001632,0.0314,0.056,0.0236,0.0013,0.015
MOD17A2HGF_061_Gpp_500m_doy2016025000000_aid0001,Gpp_500m,aid0001,2016-01-25,221463.0,0.0018,0.0923,"(0.0018,0.0923)",0.024968,0.0140626,0.0001978,0.0328,0.0593,0.024,0.0018,0.0151
MOD17A2HGF_061_Gpp_500m_doy2016033000000_aid0001,Gpp_500m,aid0001,2016-02-02,221463.0,0.0,0.0863,"(0.0,0.0863)",0.0191492,0.0134801,0.0001817,0.0271,0.0548,0.0173,0.0,0.0086
MOD17A2HGF_061_Gpp_500m_doy2016041000000_aid0001,Gpp_500m,aid0001,2016-02-10,221463.0,0.0002,0.0882,"(0.0002,0.0882)",0.0170896,0.0134352,0.0001805,0.0243,0.0505,0.0147,0.0002,0.0068
MOD17A2HGF_061_Gpp_500m_doy2016049000000_aid0001,Gpp_500m,aid0001,2016-02-18,221463.0,0.0,0.0812,"(0.0,0.0812)",0.013791,0.0127091,0.0001615,0.0213,0.049,0.0113,0.0,0.0028
MOD17A2HGF_061_Gpp_500m_doy2016057000000_aid0001,Gpp_500m,aid0001,2016-02-26,221463.0,0.0007,0.0892,"(0.0007,0.0892)",0.0163769,0.0126894,0.000161,0.0231,0.048,0.0136,0.0007,0.0065
MOD17A2HGF_061_Gpp_500m_doy2016065000000_aid0001,Gpp_500m,aid0001,2016-03-05,221463.0,0.0012,0.0773,"(0.0012,0.0773)",0.017416,0.0102157,0.0001044,0.0225,0.0409,0.016,0.0012,0.0102
MOD17A2HGF_061_Gpp_500m_doy2016073000000_aid0001,Gpp_500m,aid0001,2016-03-13,221463.0,0.001,0.1017,"(0.001,0.1017)",0.020761,0.0140934,0.0001986,0.0279,0.0543,0.018,0.001,0.0103
MOD17A2HGF_061_Gpp_500m_doy2016081000000_aid0001,Gpp_500m,aid0001,2016-03-21,221463.0,0.0013,0.0893,"(0.0013,0.0893)",0.0185474,0.012576,0.0001582,0.0248,0.0476,0.0158,0.0013,0.0096
MOD17A2HGF_061_Gpp_500m_doy2016089000000_aid0001,Gpp_500m,aid0001,2016-03-29,221463.0,0.0017,0.0769,"(0.0017,0.0769)",0.0200843,0.0107125,0.0001148,0.0261,0.0468,0.0191,0.0017,0.0123
MOD17A2HGF_061_Gpp_500m_doy2016097000000_aid0001,Gpp_500m,aid0001,2016-04-06,221463.0,0.0022,0.0873,"(0.0022,0.0873)",0.0295367,0.0148802,0.0002214,0.0399,0.0733,0.0287,0.0022,0.0176
MOD17A2HGF_061_Gpp_500m_doy2016105000000_aid0001,Gpp_500m,aid0001,2016-04-14,221463.0,0.002,0.0829,"(0.002,0.0829)",0.0289416,0.0131352,0.0001725,0.0374,0.065,0.0289,0.002,0.019
MOD17A2HGF_061_Gpp_500m_doy2016113000000_aid0001,Gpp_500m,aid0001,2016-04-22,221463.0,0.0017,0.077,"(0.0017,0.077)",0.030199,0.0124617,0.0001553,0.0387,0.0651,0.0307,0.0017,0.0211
MOD17A2HGF_061_Gpp_500m_doy2016121000000_aid0001,Gpp_500m,aid0001,2016-04-30,221463.0,0.0017,0.0785,"(0.0017,0.0785)",0.0351072,0.0130293,0.0001698,0.0442,0.0716,0.0357,0.0017,0.0259
MOD17A2HGF_061_Gpp_500m_doy2016129000000_aid0001,Gpp_500m,aid0001,2016-05-08,221463.0,0.002,0.0861,"(0.002,0.0861)",0.0413531,0.0149234,0.0002227,0.052,0.0839,0.0421,0.002,0.0307
MOD17A2HGF_061_Gpp_500m_doy2016137000000_aid0001,Gpp_500m,aid0001,2016-05-16,221463.0,0.0025,0.0988,"(0.0025,0.0988)",0.0486191,0.0174168,0.0003033,0.0612,0.0969,0.0506,0.0025,0.0371
MOD17A2HGF_061_Gpp_500m_doy2016145000000_aid0001,Gpp_500m,aid0001,2016-05-24,221463.0,0.0028,0.1049,"(0.0028,0.1049)",0.0491095,0.0198021,0.0003921,0.0635,0.1049,0.0511,0.0028,0.0354
MOD17A2HGF_061_Gpp_500m_doy2016153000000_aid0001,Gpp_500m,aid0001,2016-06-01,221463.0,0.0029,0.1035,"(0.0029,0.1035)",0.0451013,0.0192451,0.0003704,0.0588,0.0999,0.0472,0.0029,0.0313
MOD17A2HGF_061_Gpp_500m_doy2016161000000_aid0001,Gpp_500m,aid0001,2016-06-09,221463.0,0.0026,0.0966,"(0.0026,0.0966)",0.0395341,0.0179536,0.0003223,0.0526,0.092,0.0415,0.0026,0.0263
MOD17A2HGF_061_Gpp_500m_doy2016169000000_aid0001,Gpp_500m,aid0001,2016-06-17,221463.0,0.0021,0.0687,"(0.0021,0.0687)",0.0296284,0.0127942,0.0001637,0.0387,0.0657,0.0309,0.0021,0.0207
MOD17A2HGF_061_Gpp_500m_doy2016177000000_aid0001,Gpp_500m,aid0001,2016-06-25,221463.0,0.0025,0.0905,"(0.0025,0.0905)",0.0359954,0.016057,0.0002578,0.047,0.0798,0.0375,0.0025,0.0251
MOD17A2HGF_061_Gpp_500m_doy2016185000000_aid0001,Gpp_500m,aid0001,2016-07-03,221463.0,0.0018,0.0749,"(0.0018,0.0749)",0.0287158,0.0123017,0.0001513,0.0372,0.0624,0.0297,0.0018,0.0204
MOD17A2HGF_061_Gpp_500m_doy2016193000000_aid0001,Gpp_500m,aid0001,2016-07-11,221463.0,0.003,0.0974,"(0.003,0.0974)",0.0426807,0.0194768,0.0003793,0.0572,0.0974,0.0442,0.003,0.0285
MOD17A2HGF_061_Gpp_500m_doy2016201000000_aid0001,Gpp_500m,aid0001,2016-07-19,221463.0,0.0027,0.1009,"(0.0027,0.1009)",0.0400801,0.0196045,0.0003843,0.0541,0.0967,0.0415,0.0027,0.0257
MOD17A2HGF_061_Gpp_500m_doy2016209000000_aid0001,Gpp_500m,aid0001,2016-07-27,221463.0,0.0024,0.092,"(0.0024,0.092)",0.0365631,0.0192414,0.0003702,0.0507,0.092,0.0371,0.0024,0.0209
MOD17A2HGF_061_Gpp_500m_doy2016217000000_aid0001,Gpp_500m,aid0001,2016-08-04,221463.0,0.0024,0.0907,"(0.0024,0.0907)",0.0365023,0.0174295,0.0003038,0.0488,0.0872,0.0372,0.0024,0.0232
MOD17A2HGF_061_Gpp_500m_doy2016225000000_aid0001,Gpp_500m,aid0001,2016-08-12,221463.0,0.0031,0.1115,"(0.0031,0.1115)",0.0400377,0.0205994,0.0004243,0.0543,0.0999,0.0395,0.0031,0.0238
MOD17A2HGF_061_Gpp_500m_doy2016233000000_aid0001,Gpp_500m,aid0001,2016-08-20,221463.0,0.0025,0.1004,"(0.0025,0.1004)",0.0343274,0.0171909,0.0002955,0.0463,0.0844,0.0347,0.0025,0.0209
MOD17A2HGF_061_Gpp_500m_doy2016241000000_aid0001,Gpp_500m,aid0001,2016-08-28,221463.0,0.0025,0.1032,"(0.0025,0.1032)",0.0320518,0.0175047,0.0003064,0.044,0.0821,0.0306,0.0025,0.0186
MOD17A2HGF_061_Gpp_500m_doy2016249000000_aid0001,Gpp_500m,aid0001,2016-09-05,221463.0,0.0024,0.109,"(0.0024,0.109)",0.0336474,0.0199918,0.0003997,0.0486,0.0958,0.0318,0.0024,0.0171
MOD17A2HGF_061_Gpp_500m_doy2016257000000_aid0001,Gpp_500m,aid0001,2016-09-13,221463.0,0.0012,0.0918,"(0.0012,0.0918)",0.0262373,0.0165282,0.0002732,0.0376,0.0752,0.024,0.0012,0.0125
MOD17A2HGF_061_Gpp_500m_doy2016265000000_aid0001,Gpp_500m,aid0001,2016-09-21,221463.0,0.0011,0.101,"(0.0011,0.101)",0.0285722,0.0183899,0.0003382,0.0409,0.082,0.0257,0.0011,0.0135
MOD17A2HGF_061_Gpp_500m_doy2016273000000_aid0001,Gpp_500m,aid0001,2016-09-29,221463.0,0.0012,0.0962,"(0.0012,0.0962)",0.027283,0.0176925,0.000313,0.0396,0.0802,0.0248,0.0012,0.0125
MOD17A2HGF_061_Gpp_500m_doy2016281000000_aid0001,Gpp_500m,aid0001,2016-10-07,221463.0,0.001,0.0956,"(0.001,0.0956)",0.0292741,0.0177191,0.000314,0.0423,0.084,0.0274,0.001,0.0145
MOD17A2HGF_061_Gpp_500m_doy2016289000000_aid0001,Gpp_500m,aid0001,2016-10-15,221463.0,0.001,0.089,"(0.001,0.089)",0.0280331,0.0167512,0.0002806,0.0407,0.0809,0.0267,0.001,0.0139
MOD17A2HGF_061_Gpp_500m_doy2016297000000_aid0001,Gpp_500m,aid0001,2016-10-23,221463.0,0.0014,0.0947,"(0.0014,0.0947)",0.0301195,0.018329,0.000336,0.0453,0.0897,0.0282,0.0014,0.0142
MOD17A2HGF_061_Gpp_500m_doy2016305000000_aid0001,Gpp_500m,aid0001,2016-10-31,221463.0,0.0008,0.0981,"(0.0008,0.0981)",0.0317845,0.020605,0.0004246,0.0478,0.0981,0.0287,0.0008,0.0141
MOD17A2HGF_061_Gpp_500m_doy2016313000000_aid0001,Gpp_500m,aid0001,2016-11-08,221463.0,0.0006,0.0889,"(0.0006,0.0889)",0.0284991,0.0184796,0.0003415,0.0418,0.0844,0.0251,0.0006,0.0134
MOD17A2HGF_061_Gpp_500m_doy2016321000000_aid0001,Gpp_500m,aid0001,2016-11-16,221463.0,0.0016,0.0981,"(0.0016,0.0981)",0.0266966,0.0173529,0.0003011,0.0379,0.0752,0.0236,0.0016,0.013
MOD17A2HGF_061_Gpp_500m_doy2016329000000_aid0001,Gpp_500m,aid0001,2016-11-24,221463.0,0.0019,0.0776,"(0.0019,0.0776)",0.0263906,0.0144329,0.0002083,0.036,0.0672,0.0251,0.0019,0.0152
MOD17A2HGF_061_Gpp_500m_doy2016337000000_aid0001,Gpp_500m,aid0001,2016-12-02,221463.0,0.0021,0.0953,"(0.0021,0.0953)",0.0312425,0.0179414,0.0003219,0.0429,0.081,0.0298,0.0021,0.0175
MOD17A2HGF_061_Gpp_500m_doy2016345000000_aid0001,Gpp_500m,aid0001,2016-12-10,221463.0,0.0017,0.0945,"(0.0017,0.0945)",0.0292346,0.0179361,0.0003217,0.0409,0.0799,0.0276,0.0017,0.0149
MOD17A2HGF_061_Gpp_500m_doy2016353000000_aid0001,Gpp_500m,aid0001,2016-12-18,221463.0,0.0004,0.0965,"(0.0004,0.0965)",0.0265158,0.0181758,0.0003304,0.0376,0.0764,0.0236,0.0004,0.0117
MOD17A2HGF_061_Gpp_500m_doy2016361000000_aid0001,Gpp_500m,aid0001,2016-12-26,221463.0,0.0,0.0727,"(0.0,0.0727)",0.0168821,0.0128883,0.0001661,0.0244,0.0518,0.0146,0.0,0.0061
MOD17A2HGF_061_Gpp_500m_doy2017001000000_aid0001,Gpp_500m,aid0001,2017-01-01,221463.0,0.0,0.089,"(0.0,0.089)",0.0176035,0.0149126,0.0002224,0.0261,0.0573,0.0148,0.0,0.0053
MOD17A2HGF_061_Gpp_500m_doy2017009000000_aid0001,Gpp_500m,aid0001,2017-01-09,221463.0,0.0,0.0841,"(0.0,0.0841)",0.0149378,0.0134284,0.0001803,0.0224,0.0503,0.012,0.0,0.0038
MOD17A2HGF_061_Gpp_500m_doy2017017000000_aid0001,Gpp_500m,aid0001,2017-01-17,221463.0,0.0,0.0864,"(0.0,0.0864)",0.0131538,0.0129041,0.0001665,0.0201,0.0465,0.01,0.0,0.0025
MOD17A2HGF_061_Gpp_500m_doy2017025000000_aid0001,Gpp_500m,aid0001,2017-01-25,221463.0,0.0001,0.0821,"(0.0001,0.0821)",0.0126109,0.011307,0.0001278,0.018,0.0388,0.0096,0.0001,0.0041
MOD17A2HGF_061_Gpp_500m_doy2017033000000_aid0001,Gpp_500m,aid0001,2017-02-02,221463.0,0.0,0.0866,"(0.0,0.0866)",0.0114325,0.0114986,0.0001322,0.0167,0.0378,0.0084,0.0,0.0026
MOD17A2HGF_061_Gpp_500m_doy2017041000000_aid0001,Gpp_500m,aid0001,2017-02-10,221463.0,0.0,0.0854,"(0.0,0.0854)",0.0112935,0.0106346,0.0001131,0.0159,0.0346,0.0085,0.0,0.0034
MOD17A2HGF_061_Gpp_500m_doy2017049000000_aid0001,Gpp_500m,aid0001,2017-02-18,221463.0,0.0004,0.0842,"(0.0004,0.0842)",0.0130724,0.0100031,0.0001001,0.0173,0.0342,0.0109,0.0004,0.006
MOD17A2HGF_061_Gpp_500m_doy2017057000000_aid0001,Gpp_500m,aid0001,2017-02-26,221463.0,0.0002,0.0844,"(0.0002,0.0844)",0.0133475,0.0104222,0.0001086,0.0182,0.0369,0.0113,0.0002,0.0057
MOD17A2HGF_061_Gpp_500m_doy2017065000000_aid0001,Gpp_500m,aid0001,2017-03-06,221463.0,0.0,0.0719,"(0.0,0.0719)",0.0091266,0.0097631,9.53e-05,0.0144,0.0342,0.0063,0.0,0.0012
MOD17A2HGF_061_Gpp_500m_doy2017073000000_aid0001,Gpp_500m,aid0001,2017-03-14,221463.0,0.0,0.0711,"(0.0,0.0711)",0.0114796,0.0097906,9.59e-05,0.0165,0.0355,0.0092,0.0,0.0038
MOD17A2HGF_061_Gpp_500m_doy2017081000000_aid0001,Gpp_500m,aid0001,2017-03-22,221463.0,0.0012,0.0761,"(0.0012,0.0761)",0.0166977,0.0108475,0.0001177,0.0224,0.0434,0.0146,0.0012,0.0084
MOD17A2HGF_061_Gpp_500m_doy2017089000000_aid0001,Gpp_500m,aid0001,2017-03-30,221463.0,0.0021,0.0968,"(0.0021,0.0968)",0.0239971,0.014331,0.0002054,0.031,0.0568,0.0215,0.0021,0.0138
MOD17A2HGF_061_Gpp_500m_doy2017097000000_aid0001,Gpp_500m,aid0001,2017-04-07,221463.0,0.0024,0.0989,"(0.0024,0.0989)",0.0247407,0.0141658,0.0002007,0.0317,0.0567,0.0225,0.0024,0.015
MOD17A2HGF_061_Gpp_500m_doy2017105000000_aid0001,Gpp_500m,aid0001,2017-04-15,221463.0,0.0021,0.0873,"(0.0021,0.0873)",0.024294,0.0137562,0.0001892,0.0316,0.0578,0.0222,0.0021,0.0141
MOD17A2HGF_061_Gpp_500m_doy2017113000000_aid0001,Gpp_500m,aid0001,2017-04-23,221463.0,0.0022,0.0911,"(0.0022,0.0911)",0.0264683,0.0151649,0.00023,0.0353,0.066,0.0241,0.0022,0.0148
MOD17A2HGF_061_Gpp_500m_doy2017121000000_aid0001,Gpp_500m,aid0001,2017-05-01,221463.0,0.0022,0.0891,"(0.0022,0.0891)",0.0302382,0.0151183,0.0002286,0.04,0.0725,0.0287,0.0022,0.0183
MOD17A2HGF_061_Gpp_500m_doy2017129000000_aid0001,Gpp_500m,aid0001,2017-05-09,221463.0,0.0022,0.103,"(0.0022,0.103)",0.03639,0.0173274,0.0003002,0.0481,0.0856,0.0355,0.0022,0.0231
MOD17A2HGF_061_Gpp_500m_doy2017137000000_aid0001,Gpp_500m,aid0001,2017-05-17,221463.0,0.0023,0.1032,"(0.0023,0.1032)",0.040286,0.0194374,0.0003778,0.0538,0.0965,0.0401,0.0023,0.0253
MOD17A2HGF_061_Gpp_500m_doy2017145000000_aid0001,Gpp_500m,aid0001,2017-05-25,221463.0,0.0016,0.0772,"(0.0016,0.0772)",0.0329608,0.0147008,0.0002161,0.0436,0.0762,0.0335,0.0016,0.0218
MOD17A2HGF_061_Gpp_500m_doy2017153000000_aid0001,Gpp_500m,aid0001,2017-06-02,221463.0,0.0026,0.0922,"(0.0026,0.0922)",0.0410227,0.0165946,0.0002754,0.0529,0.0889,0.0414,0.0026,0.0289
MOD17A2HGF_061_Gpp_500m_doy2017161000000_aid0001,Gpp_500m,aid0001,2017-06-10,221463.0,0.0025,0.1006,"(0.0025,0.1006)",0.040073,0.0171828,0.0002952,0.0522,0.0898,0.04,0.0025,0.0271
MOD17A2HGF_061_Gpp_500m_doy2017169000000_aid0001,Gpp_500m,aid0001,2017-06-18,221463.0,0.0024,0.0999,"(0.0024,0.0999)",0.03852,0.0183054,0.0003351,0.0513,0.0918,0.0381,0.0024,0.0242
MOD17A2HGF_061_Gpp_500m_doy2017177000000_aid0001,Gpp_500m,aid0001,2017-06-26,221463.0,0.0023,0.0879,"(0.0023,0.0879)",0.03241,0.0165938,0.0002754,0.0437,0.0804,0.0319,0.0023,0.0192
MOD17A2HGF_061_Gpp_500m_doy2017185000000_aid0001,Gpp_500m,aid0001,2017-07-04,221463.0,0.0024,0.0802,"(0.0024,0.0802)",0.0312236,0.0141703,0.0002008,0.0405,0.0703,0.0311,0.0024,0.0206
MOD17A2HGF_061_Gpp_500m_doy2017193000000_aid0001,Gpp_500m,aid0001,2017-07-12,221463.0,0.0024,0.0827,"(0.0024,0.0827)",0.0304208,0.0136334,0.0001859,0.039,0.0667,0.03,0.0024,0.0205
MOD17A2HGF_061_Gpp_500m_doy2017201000000_aid0001,Gpp_500m,aid0001,2017-07-20,221463.0,0.0024,0.0822,"(0.0024,0.0822)",0.0316742,0.0142633,0.0002034,0.04135,0.0712,0.032,0.0024,0.0214
MOD17A2HGF_061_Gpp_500m_doy2017209000000_aid0001,Gpp_500m,aid0001,2017-07-28,221463.0,0.0026,0.0992,"(0.0026,0.0992)",0.0366398,0.01837,0.0003375,0.0494,0.0899,0.0366,0.0026,0.0224
MOD17A2HGF_061_Gpp_500m_doy2017217000000_aid0001,Gpp_500m,aid0001,2017-08-05,221463.0,0.0026,0.0863,"(0.0026,0.0863)",0.0322625,0.0155943,0.0002432,0.0426,0.0754,0.0327,0.0026,0.0207
MOD17A2HGF_061_Gpp_500m_doy2017225000000_aid0001,Gpp_500m,aid0001,2017-08-13,221463.0,0.0023,0.1058,"(0.0023,0.1058)",0.0334058,0.0182677,0.0003337,0.0453,0.084,0.0331,0.0023,0.0195
MOD17A2HGF_061_Gpp_500m_doy2017233000000_aid0001,Gpp_500m,aid0001,2017-08-21,221463.0,0.0021,0.0973,"(0.0021,0.0973)",0.0332065,0.018854,0.0003555,0.0464,0.0891,0.0327,0.0021,0.0179
MOD17A2HGF_061_Gpp_500m_doy2017241000000_aid0001,Gpp_500m,aid0001,2017-08-29,221463.0,0.0022,0.0779,"(0.0022,0.0779)",0.0291661,0.0142334,0.0002026,0.0392,0.0711,0.0294,0.0022,0.0179
MOD17A2HGF_061_Gpp_500m_doy2017249000000_aid0001,Gpp_500m,aid0001,2017-09-06,221463.0,0.0023,0.0992,"(0.0023,0.0992)",0.0365543,0.0185941,0.0003457,0.0498,0.0924,0.0366,0.0023,0.0214
MOD17A2HGF_061_Gpp_500m_doy2017257000000_aid0001,Gpp_500m,aid0001,2017-09-14,221463.0,0.0018,0.093,"(0.0018,0.093)",0.0336707,0.0165967,0.0002754,0.0454,0.0826,0.0335,0.0018,0.0206
MOD17A2HGF_061_Gpp_500m_doy2017265000000_aid0001,Gpp_500m,aid0001,2017-09-22,221463.0,0.0017,0.1014,"(0.0017,0.1014)",0.0369718,0.0192613,0.000371,0.0511,0.0957,0.037,0.0017,0.0212
MOD17A2HGF_061_Gpp_500m_doy2017273000000_aid0001,Gpp_500m,aid0001,2017-09-30,221463.0,0.0015,0.0963,"(0.0015,0.0963)",0.0343197,0.0178274,0.0003178,0.0472,0.088,0.0351,0.0015,0.02
MOD17A2HGF_061_Gpp_500m_doy2017281000000_aid0001,Gpp_500m,aid0001,2017-10-08,221463.0,0.0017,0.0953,"(0.0017,0.0953)",0.0351438,0.0182733,0.0003339,0.0487,0.0893,0.0355,0.0017,0.0197
MOD17A2HGF_061_Gpp_500m_doy2017289000000_aid0001,Gpp_500m,aid0001,2017-10-16,221463.0,0.0021,0.0871,"(0.0021,0.0871)",0.0368943,0.0152546,0.0002327,0.0482,0.0817,0.0381,0.0021,0.0254
MOD17A2HGF_061_Gpp_500m_doy2017297000000_aid0001,Gpp_500m,aid0001,2017-10-24,221463.0,0.0024,0.0955,"(0.0024,0.0955)",0.043393,0.0163442,0.0002671,0.0548,0.0893,0.0443,0.0024,0.0318
MOD17A2HGF_061_Gpp_500m_doy2017305000000_aid0001,Gpp_500m,aid0001,2017-11-01,221463.0,0.0023,0.0898,"(0.0023,0.0898)",0.0417929,0.0145204,0.0002108,0.052,0.0823,0.0431,0.0023,0.0318
MOD17A2HGF_061_Gpp_500m_doy2017313000000_aid0001,Gpp_500m,aid0001,2017-11-09,221463.0,0.0023,0.1034,"(0.0023,0.1034)",0.0477181,0.0171369,0.0002937,0.0594,0.0942,0.0495,0.0023,0.0362
MOD17A2HGF_061_Gpp_500m_doy2017321000000_aid0001,Gpp_500m,aid0001,2017-11-17,221463.0,0.0023,0.0997,"(0.0023,0.0997)",0.0409997,0.0164317,0.00027,0.051,0.0817,0.0417,0.0023,0.0305
MOD17A2HGF_061_Gpp_500m_doy2017329000000_aid0001,Gpp_500m,aid0001,2017-11-25,221463.0,0.0022,0.1026,"(0.0022,0.1026)",0.0422886,0.0177398,0.0003147,0.0539,0.0893,0.0431,0.0022,0.0303
MOD17A2HGF_061_Gpp_500m_doy2017337000000_aid0001,Gpp_500m,aid0001,2017-12-03,221463.0,0.0016,0.0992,"(0.0016,0.0992)",0.0353546,0.017767,0.0003157,0.0473,0.0846,0.035,0.0016,0.0224
MOD17A2HGF_061_Gpp_500m_doy2017345000000_aid0001,Gpp_500m,aid0001,2017-12-11,221463.0,0.0004,0.0952,"(0.0004,0.0952)",0.0303818,0.016797,0.0002821,0.0418,0.0782,0.0293,0.0004,0.0174
MOD17A2HGF_061_Gpp_500m_doy2017353000000_aid0001,Gpp_500m,aid0001,2017-12-19,221463.0,0.0,0.0948,"(0.0,0.0948)",0.0252009,0.0159634,0.0002548,0.0358,0.0712,0.0236,0.0,0.0122
MOD17A2HGF_061_Gpp_500m_doy2017361000000_aid0001,Gpp_500m,aid0001,2017-12-27,221463.0,0.0,0.0547,"(0.0,0.0547)",0.0129082,0.0090017,8.1e-05,0.0186,0.0385,0.0118,0.0,0.0053
MOD17A2HGF_061_Gpp_500m_doy2018001000000_aid0001,Gpp_500m,aid0001,2018-01-01,221463.0,0.0017,0.0827,"(0.0017,0.0827)",0.0180639,0.0118746,0.000141,0.0243,0.0465,0.0162,0.0017,0.0095
MOD17A2HGF_061_Gpp_500m_doy2018009000000_aid0001,Gpp_500m,aid0001,2018-01-09,221463.0,0.0,0.0845,"(0.0,0.0845)",0.0161355,0.0121978,0.0001488,0.0235,0.0494,0.014,0.0,0.0062
MOD17A2HGF_061_Gpp_500m_doy2018017000000_aid0001,Gpp_500m,aid0001,2018-01-17,221463.0,0.0,0.0792,"(0.0,0.0792)",0.0135438,0.0114641,0.0001314,0.0198,0.0432,0.0112,0.0,0.0042
MOD17A2HGF_061_Gpp_500m_doy2018025000000_aid0001,Gpp_500m,aid0001,2018-01-25,221463.0,0.0,0.0739,"(0.0,0.0739)",0.0114294,0.0103796,0.0001077,0.0172,0.0389,0.0093,0.0,0.0027
MOD17A2HGF_061_Gpp_500m_doy2018033000000_aid0001,Gpp_500m,aid0001,2018-02-02,221463.0,0.0,0.0712,"(0.0,0.0712)",0.0101804,0.0098272,9.66e-05,0.0158,0.0366,0.0078,0.0,0.0019
MOD17A2HGF_061_Gpp_500m_doy2018041000000_aid0001,Gpp_500m,aid0001,2018-02-10,221463.0,0.0,0.0833,"(0.0,0.0833)",0.012286,0.0103267,0.0001066,0.0175,0.0377,0.0102,0.0,0.004
MOD17A2HGF_061_Gpp_500m_doy2018049000000_aid0001,Gpp_500m,aid0001,2018-02-18,221463.0,0.0012,0.0766,"(0.0012,0.0766)",0.0152421,0.009334,8.71e-05,0.0195,0.0354,0.014,0.0012,0.0089
MOD17A2HGF_061_Gpp_500m_doy2018057000000_aid0001,Gpp_500m,aid0001,2018-02-26,221463.0,0.0017,0.0806,"(0.0017,0.0806)",0.0191075,0.0106369,0.0001131,0.0246,0.0441,0.0181,0.0017,0.0116
MOD17A2HGF_061_Gpp_500m_doy2018065000000_aid0001,Gpp_500m,aid0001,2018-03-06,221463.0,0.0016,0.084,"(0.0016,0.084)",0.0234271,0.0129629,0.000168,0.0301,0.0538,0.0227,0.0016,0.0143
MOD17A2HGF_061_Gpp_500m_doy2018073000000_aid0001,Gpp_500m,aid0001,2018-03-14,221463.0,0.0018,0.0841,"(0.0018,0.0841)",0.0249385,0.0119808,0.0001435,0.0316,0.0545,0.0244,0.0018,0.0163
MOD17A2HGF_061_Gpp_500m_doy2018081000000_aid0001,Gpp_500m,aid0001,2018-03-22,221463.0,0.0024,0.1026,"(0.0024,0.1026)",0.0319437,0.0152373,0.0002322,0.0396,0.0664,0.0308,0.0024,0.0217
MOD17A2HGF_061_Gpp_500m_doy2018089000000_aid0001,Gpp_500m,aid0001,2018-03-30,221463.0,0.0016,0.0945,"(0.0016,0.0945)",0.0305374,0.0148479,0.0002205,0.0392,0.0684,0.03,0.0016,0.0197
MOD17A2HGF_061_Gpp_500m_doy2018097000000_aid0001,Gpp_500m,aid0001,2018-04-07,221463.0,0.0015,0.0753,"(0.0015,0.0753)",0.0266486,0.0125619,0.0001578,0.0347,0.0609,0.0259,0.0015,0.0172
MOD17A2HGF_061_Gpp_500m_doy2018105000000_aid0001,Gpp_500m,aid0001,2018-04-15,221463.0,0.0021,0.0732,"(0.0021,0.0732)",0.0342874,0.0122695,0.0001505,0.0429,0.0693,0.0346,0.0021,0.0253
MOD17A2HGF_061_Gpp_500m_doy2018113000000_aid0001,Gpp_500m,aid0001,2018-04-23,221463.0,0.0023,0.087,"(0.0023,0.087)",0.0383445,0.0131929,0.0001741,0.0469,0.0737,0.0381,0.0023,0.029
MOD17A2HGF_061_Gpp_500m_doy2018121000000_aid0001,Gpp_500m,aid0001,2018-05-01,221463.0,0.0022,0.093,"(0.0022,0.093)",0.0459912,0.014938,0.0002231,0.0564,0.0877,0.046,0.0043,0.0355
MOD17A2HGF_061_Gpp_500m_doy2018129000000_aid0001,Gpp_500m,aid0001,2018-05-09,221463.0,0.0026,0.0988,"(0.0026,0.0988)",0.0472229,0.0145474,0.0002116,0.0567,0.085,0.0479,0.0095,0.0378
MOD17A2HGF_061_Gpp_500m_doy2018137000000_aid0001,Gpp_500m,aid0001,2018-05-17,221463.0,0.0024,0.0887,"(0.0024,0.0887)",0.0437441,0.013615,0.0001854,0.053,0.0806,0.0444,0.007,0.0346
MOD17A2HGF_061_Gpp_500m_doy2018145000000_aid0001,Gpp_500m,aid0001,2018-05-25,221463.0,0.0024,0.0891,"(0.0024,0.0891)",0.0467597,0.0148455,0.0002204,0.0575,0.0885,0.0475,0.0053,0.0366
MOD17A2HGF_061_Gpp_500m_doy2018153000000_aid0001,Gpp_500m,aid0001,2018-06-02,221463.0,0.0023,0.0773,"(0.0023,0.0773)",0.0386791,0.0122145,0.0001492,0.0473,0.0723,0.0396,0.0056,0.0306
